# Intensity Error [0,K,0] DeltaE [0,0,L] [H,0,0]
#  shape: 160x80x1x1
1.921500e-04 1.159787e-05 1.874979e-01 6.250000e-01 0.000000e+00 0.000000e+00
1.508094e-04 1.095685e-05 1.874979e-01 6.750000e-01 0.000000e+00 0.000000e+00
1.314215e-04 9.223703e-06 1.874979e-01 7.250000e-01 0.000000e+00 0.000000e+00
1.324814e-04 9.638419e-06 1.874979e-01 7.750000e-01 0.000000e+00 0.000000e+00
1.238586e-04 9.172278e-06 1.874979e-01 8.250000e-01 0.000000e+00 0.000000e+00
1.230063e-04 9.084651e-06 1.874979e-01 8.750000e-01 0.000000e+00 0.000000e+00
1.085598e-04 8.589289e-06 1.874979e-01 9.250000e-01 0.000000e+00 0.000000e+00
1.252741e-04 9.952333e-06 1.874979e-01 9.750000e-01 0.000000e+00 0.000000e+00
9.294845e-05 9.557473e-06 1.874979e-01 1.025000e+00 0.000000e+00 0.000000e+00
1.236052e-04 1.057052e-05 1.874979e-01 1.075000e+00 0.000000e+00 0.000000e+00
1.652358e-04 1.149798e-05 1.874979e-01 1.125000e+00 0.000000e+00 0.000000e+00
1.664410e-04 1.112026e-05 1.874979e-01 1.175000e+00 0.000000e+00 0.000000e+00
1.633997e-04 1.149835e-05 1.874979e-01 1.225000e+00 0.000000e+00 0.000000e+00
2.146035e-04 1.325613e-05 1.874979e-01 1.275000e+00 0.000000e+00 0.000000e+00
2.106444e-04 1.346106e-05 1.874979e-01 1.325000e+00 0.000000e+00 0.000000e+00
2.536985e-04 1.464264e-05 1.874979e-01 1.375000e+00 0.000000e+00 0.000000e+00
3.040806e-04 1.582749e-05 1.874979e-01 1.425000e+00 0.000000e+00 0.000000e+00
3.367210e-04 1.627971e-05 1.874979e-01 1.475000e+00 0.000000e+00 0.000000e+00
3.177586e-04 1.537900e-05 1.874979e-01 1.525000e+00 0.000000e+00 0.000000e+00
3.417629e-04 1.615149e-05 1.874979e-01 1.575000e+00 0.000000e+00 0.000000e+00
3.896748e-04 1.760882e-05 1.874979e-01 1.625000e+00 0.000000e+00 0.000000e+00
4.582554e-04 1.866398e-05 1.874979e-01 1.675000e+00 0.000000e+00 0.000000e+00
5.365939e-04 2.094156e-05 1.874979e-01 1.725000e+00 0.000000e+00 0.000000e+00
5.924522e-04 2.166887e-05 1.874979e-01 1.775000e+00 0.000000e+00 0.000000e+00
7.076299e-04 2.321629e-05 1.874979e-01 1.825000e+00 0.000000e+00 0.000000e+00
8.033352e-04 2.528389e-05 1.874979e-01 1.875000e+00 0.000000e+00 0.000000e+00
1.088986e-03 2.801411e-05 1.874979e-01 1.925000e+00 0.000000e+00 0.000000e+00
1.659132e-03 3.546261e-05 1.874979e-01 1.975000e+00 0.000000e+00 0.000000e+00
2.499580e-03 4.246314e-05 1.874979e-01 2.025000e+00 0.000000e+00 0.000000e+00
3.821314e-03 5.354825e-05 1.874979e-01 2.075000e+00 0.000000e+00 0.000000e+00
5.070707e-03 6.234408e-05 1.874979e-01 2.125000e+00 0.000000e+00 0.000000e+00
5.053616e-03 6.271016e-05 1.874979e-01 2.175000e+00 0.000000e+00 0.000000e+00
3.916063e-03 5.574622e-05 1.874979e-01 2.225000e+00 0.000000e+00 0.000000e+00
2.553973e-03 4.504759e-05 1.874979e-01 2.275000e+00 0.000000e+00 0.000000e+00
1.553572e-03 3.594242e-05 1.874979e-01 2.325000e+00 0.000000e+00 0.000000e+00
9.112858e-04 2.931909e-05 1.874979e-01 2.375000e+00 0.000000e+00 0.000000e+00
5.901872e-04 2.533707e-05 1.874979e-01 2.425000e+00 0.000000e+00 0.000000e+00
4.233500e-04 2.309944e-05 1.874979e-01 2.475000e+00 0.000000e+00 0.000000e+00
3.481491e-04 2.259060e-05 1.874979e-01 2.525000e+00 0.000000e+00 0.000000e+00
2.279709e-04 2.043744e-05 1.874979e-01 2.575000e+00 0.000000e+00 0.000000e+00
2.234398e-04 1.956857e-05 1.874979e-01 2.625000e+00 0.000000e+00 0.000000e+00
1.786837e-04 1.961855e-05 1.874979e-01 2.675000e+00 0.000000e+00 0.000000e+00
1.568418e-04 1.993555e-05 1.874979e-01 2.725000e+00 0.000000e+00 0.000000e+00
1.548045e-04 1.926812e-05 1.874979e-01 2.775000e+00 0.000000e+00 0.000000e+00
1.412276e-04 2.091850e-05 1.874979e-01 2.825000e+00 0.000000e+00 0.000000e+00
1.353674e-04 2.110946e-05 1.874979e-01 2.875000e+00 0.000000e+00 0.000000e+00
1.284497e-04 2.164218e-05 1.874979e-01 2.925000e+00 0.000000e+00 0.000000e+00
1.536453e-04 2.095132e-05 1.874979e-01 2.975000e+00 0.000000e+00 0.000000e+00
1.761457e-04 2.226532e-05 1.874979e-01 3.025000e+00 0.000000e+00 0.000000e+00
7.084922e-05 2.166055e-05 1.874979e-01 3.075000e+00 0.000000e+00 0.000000e+00
7.162264e-05 2.359521e-05 1.874979e-01 3.125000e+00 0.000000e+00 0.000000e+00
9.006804e-05 2.243661e-05 1.874979e-01 3.175000e+00 0.000000e+00 0.000000e+00
1.402034e-04 2.293531e-05 1.874979e-01 3.225000e+00 0.000000e+00 0.000000e+00
1.094255e-04 2.369107e-05 1.874979e-01 3.275000e+00 0.000000e+00 0.000000e+00
1.356262e-04 2.603464e-05 1.874979e-01 3.325000e+00 0.000000e+00 0.000000e+00
7.185504e-05 2.387605e-05 1.874979e-01 3.375000e+00 0.000000e+00 0.000000e+00
1.032633e-04 2.753308e-05 1.874979e-01 3.425000e+00 0.000000e+00 0.000000e+00
1.406242e-04 2.700891e-05 1.874979e-01 3.475000e+00 0.000000e+00 0.000000e+00
1.550032e-04 2.742205e-05 1.874979e-01 3.525000e+00 0.000000e+00 0.000000e+00
1.631492e-04 2.974312e-05 1.874979e-01 3.575000e+00 0.000000e+00 0.000000e+00
2.252856e-04 3.442675e-05 1.874979e-01 3.625000e+00 0.000000e+00 0.000000e+00
2.919350e-04 3.406101e-05 1.874979e-01 3.675000e+00 0.000000e+00 0.000000e+00
3.352703e-04 4.103708e-05 1.874979e-01 3.725000e+00 0.000000e+00 0.000000e+00
1.932687e-04 3.619021e-05 1.874979e-01 3.775000e+00 0.000000e+00 0.000000e+00
1.915177e-04 3.773647e-05 1.874979e-01 3.825000e+00 0.000000e+00 0.000000e+00
1.781087e-04 3.801669e-05 1.874979e-01 3.875000e+00 0.000000e+00 0.000000e+00
9.227658e-05 4.258961e-05 1.874979e-01 3.925000e+00 0.000000e+00 0.000000e+00
1.454777e-04 4.553888e-05 1.874979e-01 3.975000e+00 0.000000e+00 0.000000e+00
5.230394e-02 1.946432e-04 2.124979e-01 2.500000e-02 0.000000e+00 0.000000e+00
5.387346e-02 1.835844e-04 2.124979e-01 7.500000e-02 0.000000e+00 0.000000e+00
2.973643e-02 1.302042e-04 2.124979e-01 1.250000e-01 0.000000e+00 0.000000e+00
1.077492e-02 7.485747e-05 2.124979e-01 1.750000e-01 0.000000e+00 0.000000e+00
4.699408e-03 5.122196e-05 2.124979e-01 2.250000e-01 0.000000e+00 0.000000e+00
2.765446e-03 4.093886e-05 2.124979e-01 2.750000e-01 0.000000e+00 0.000000e+00
1.439493e-03 2.894339e-05 2.124979e-01 3.250000e-01 0.000000e+00 0.000000e+00
8.150954e-04 2.266333e-05 2.124979e-01 3.750000e-01 0.000000e+00 0.000000e+00
5.789892e-04 1.973121e-05 2.124979e-01 4.250000e-01 0.000000e+00 0.000000e+00
3.632039e-04 1.559123e-05 2.124979e-01 4.750000e-01 0.000000e+00 0.000000e+00
2.637536e-04 1.413633e-05 2.124979e-01 5.250000e-01 0.000000e+00 0.000000e+00
2.142094e-04 1.287795e-05 2.124979e-01 5.750000e-01 0.000000e+00 0.000000e+00
1.684110e-04 1.138334e-05 2.124979e-01 6.250000e-01 0.000000e+00 0.000000e+00
1.576699e-04 1.016316e-05 2.124979e-01 6.750000e-01 0.000000e+00 0.000000e+00
1.282336e-04 1.030008e-05 2.124979e-01 7.250000e-01 0.000000e+00 0.000000e+00
1.231670e-04 9.318001e-06 2.124979e-01 7.750000e-01 0.000000e+00 0.000000e+00
1.061219e-04 9.216078e-06 2.124979e-01 8.250000e-01 0.000000e+00 0.000000e+00
1.214373e-04 9.629625e-06 2.124979e-01 8.750000e-01 0.000000e+00 0.000000e+00
1.157908e-04 9.395470e-06 2.124979e-01 9.250000e-01 0.000000e+00 0.000000e+00
1.173213e-04 1.020810e-05 2.124979e-01 9.750000e-01 0.000000e+00 0.000000e+00
1.047386e-04 1.013594e-05 2.124979e-01 1.025000e+00 0.000000e+00 0.000000e+00
1.334954e-04 1.000066e-05 2.124979e-01 1.075000e+00 0.000000e+00 0.000000e+00
1.615275e-04 1.057688e-05 2.124979e-01 1.125000e+00 0.000000e+00 0.000000e+00
1.713085e-04 1.211556e-05 2.124979e-01 1.175000e+00 0.000000e+00 0.000000e+00
1.876931e-04 1.182667e-05 2.124979e-01 1.225000e+00 0.000000e+00 0.000000e+00
1.702579e-04 1.188270e-05 2.124979e-01 1.275000e+00 0.000000e+00 0.000000e+00
1.803924e-04 1.231520e-05 2.124979e-01 1.325000e+00 0.000000e+00 0.000000e+00
2.132471e-04 1.323881e-05 2.124979e-01 1.375000e+00 0.000000e+00 0.000000e+00
2.509109e-04 1.461400e-05 2.124979e-01 1.425000e+00 0.000000e+00 0.000000e+00
2.769781e-04 1.482154e-05 2.124979e-01 1.475000e+00 0.000000e+00 0.000000e+00
3.212647e-04 1.622758e-05 2.124979e-01 1.525000e+00 0.000000e+00 0.000000e+00
3.341397e-04 1.607180e-05 2.124979e-01 1.575000e+00 0.000000e+00 0.000000e+00
3.301889e-04 1.698209e-05 2.124979e-01 1.625000e+00 0.000000e+00 0.000000e+00
4.254818e-04 1.886680e-05 2.124979e-01 1.675000e+00 0.000000e+00 0.000000e+00
4.958840e-04 2.068979e-05 2.124979e-01 1.725000e+00 0.000000e+00 0.000000e+00
5.813267e-04 2.155461e-05 2.124979e-01 1.775000e+00 0.000000e+00 0.000000e+00
6.523579e-04 2.274573e-05 2.124979e-01 1.825000e+00 0.000000e+00 0.000000e+00
7.551631e-04 2.444293e-05 2.124979e-01 1.875000e+00 0.000000e+00 0.000000e+00
1.007083e-03 2.740692e-05 2.124979e-01 1.925000e+00 0.000000e+00 0.000000e+00
1.426627e-03 3.262698e-05 2.124979e-01 1.975000e+00 0.000000e+00 0.000000e+00
2.321051e-03 4.156818e-05 2.124979e-01 2.025000e+00 0.000000e+00 0.000000e+00
3.555830e-03 5.171614e-05 2.124979e-01 2.075000e+00 0.000000e+00 0.000000e+00
4.780794e-03 6.051772e-05 2.124979e-01 2.125000e+00 0.000000e+00 0.000000e+00
5.197692e-03 6.459826e-05 2.124979e-01 2.175000e+00 0.000000e+00 0.000000e+00
4.199506e-03 5.759423e-05 2.124979e-01 2.225000e+00 0.000000e+00 0.000000e+00
2.925898e-03 4.894185e-05 2.124979e-01 2.275000e+00 0.000000e+00 0.000000e+00
1.829231e-03 4.013331e-05 2.124979e-01 2.325000e+00 0.000000e+00 0.000000e+00
1.017552e-03 3.027878e-05 2.124979e-01 2.375000e+00 0.000000e+00 0.000000e+00
6.108442e-04 2.535498e-05 2.124979e-01 2.425000e+00 0.000000e+00 0.000000e+00
4.540047e-04 2.398025e-05 2.124979e-01 2.475000e+00 0.000000e+00 0.000000e+00
3.316405e-04 2.210009e-05 2.124979e-01 2.525000e+00 0.000000e+00 0.000000e+00
2.530659e-04 2.149812e-05 2.124979e-01 2.575000e+00 0.000000e+00 0.000000e+00
1.809020e-04 1.974968e-05 2.124979e-01 2.625000e+00 0.000000e+00 0.000000e+00
1.652115e-04 1.995353e-05 2.124979e-01 2.675000e+00 0.000000e+00 0.000000e+00
1.845862e-04 2.091668e-05 2.124979e-01 2.725000e+00 0.000000e+00 0.000000e+00
1.779007e-04 1.973760e-05 2.124979e-01 2.775000e+00 0.000000e+00 0.000000e+00
1.075017e-04 1.773998e-05 2.124979e-01 2.825000e+00 0.000000e+00 0.000000e+00
1.191283e-04 2.003106e-05 2.124979e-01 2.875000e+00 0.000000e+00 0.000000e+00
1.807176e-04 2.236853e-05 2.124979e-01 2.925000e+00 0.000000e+00 0.000000e+00
1.403436e-04 2.209533e-05 2.124979e-01 2.975000e+00 0.000000e+00 0.000000e+00
1.519862e-04 2.242746e-05 2.124979e-01 3.025000e+00 0.000000e+00 0.000000e+00
1.071597e-04 2.086943e-05 2.124979e-01 3.075000e+00 0.000000e+00 0.000000e+00
9.733631e-05 2.192817e-05 2.124979e-01 3.125000e+00 0.000000e+00 0.000000e+00
1.066185e-04 2.344911e-05 2.124979e-01 3.175000e+00 0.000000e+00 0.000000e+00
1.016832e-04 2.488662e-05 2.124979e-01 3.225000e+00 0.000000e+00 0.000000e+00
7.119893e-05 2.711315e-05 2.124979e-01 3.275000e+00 0.000000e+00 0.000000e+00
1.454468e-04 2.533411e-05 2.124979e-01 3.325000e+00 0.000000e+00 0.000000e+00
1.291960e-04 2.571842e-05 2.124979e-01 3.375000e+00 0.000000e+00 0.000000e+00
1.156475e-04 2.481811e-05 2.124979e-01 3.425000e+00 0.000000e+00 0.000000e+00
1.160624e-04 2.688486e-05 2.124979e-01 3.475000e+00 0.000000e+00 0.000000e+00
1.791640e-04 2.804852e-05 2.124979e-01 3.525000e+00 0.000000e+00 0.000000e+00
1.569666e-04 3.119577e-05 2.124979e-01 3.575000e+00 0.000000e+00 0.000000e+00
1.711631e-04 3.389656e-05 2.124979e-01 3.625000e+00 0.000000e+00 0.000000e+00
3.023093e-04 3.794690e-05 2.124979e-01 3.675000e+00 0.000000e+00 0.000000e+00
3.525585e-04 3.751815e-05 2.124979e-01 3.725000e+00 0.000000e+00 0.000000e+00
2.220166e-04 3.600355e-05 2.124979e-01 3.775000e+00 0.000000e+00 0.000000e+00
1.553524e-04 3.509503e-05 2.124979e-01 3.825000e+00 0.000000e+00 0.000000e+00
1.580361e-04 4.208896e-05 2.124979e-01 3.875000e+00 0.000000e+00 0.000000e+00
3.487144e-05 4.098302e-05 2.124979e-01 3.925000e+00 0.000000e+00 0.000000e+00
1.746887e-05 4.680579e-05 2.124979e-01 3.975000e+00 0.000000e+00 0.000000e+00
5.132075e-02 1.963929e-04 2.374979e-01 2.500000e-02 0.000000e+00 0.000000e+00
5.265349e-02 1.844396e-04 2.374979e-01 7.500000e-02 0.000000e+00 0.000000e+00
2.931935e-02 1.322408e-04 2.374979e-01 1.250000e-01 0.000000e+00 0.000000e+00
1.059724e-02 7.516968e-05 2.374979e-01 1.750000e-01 0.000000e+00 0.000000e+00
4.867701e-03 5.413734e-05 2.374979e-01 2.250000e-01 0.000000e+00 0.000000e+00
2.764317e-03 4.146820e-05 2.374979e-01 2.750000e-01 0.000000e+00 0.000000e+00
1.409986e-03 2.960609e-05 2.374979e-01 3.250000e-01 0.000000e+00 0.000000e+00
8.108791e-04 2.304762e-05 2.374979e-01 3.750000e-01 0.000000e+00 0.000000e+00
5.649320e-04 1.975207e-05 2.374979e-01 4.250000e-01 0.000000e+00 0.000000e+00
3.827704e-04 1.716089e-05 2.374979e-01 4.750000e-01 0.000000e+00 0.000000e+00
2.928877e-04 1.551188e-05 2.374979e-01 5.250000e-01 0.000000e+00 0.000000e+00
1.929740e-04 1.325796e-05 2.374979e-01 5.750000e-01 0.000000e+00 0.000000e+00
1.732859e-04 1.211871e-05 2.374979e-01 6.250000e-01 0.000000e+00 0.000000e+00
1.642184e-04 1.204318e-05 2.374979e-01 6.750000e-01 0.000000e+00 0.000000e+00
1.248348e-04 1.122214e-05 2.374979e-01 7.250000e-01 0.000000e+00 0.000000e+00
1.094864e-04 1.017523e-05 2.374979e-01 7.750000e-01 0.000000e+00 0.000000e+00
1.085068e-04 1.097214e-05 2.374979e-01 8.250000e-01 0.000000e+00 0.000000e+00
1.174291e-04 9.729094e-06 2.374979e-01 8.750000e-01 0.000000e+00 0.000000e+00
1.224212e-04 1.039602e-05 2.374979e-01 9.250000e-01 0.000000e+00 0.000000e+00
1.096820e-04 9.129649e-06 2.374979e-01 9.750000e-01 0.000000e+00 0.000000e+00
1.275931e-04 1.025404e-05 2.374979e-01 1.025000e+00 0.000000e+00 0.000000e+00
1.376819e-04 1.063344e-05 2.374979e-01 1.075000e+00 0.000000e+00 0.000000e+00
1.475498e-04 1.089319e-05 2.374979e-01 1.125000e+00 0.000000e+00 0.000000e+00
1.396060e-04 1.143383e-05 2.374979e-01 1.175000e+00 0.000000e+00 0.000000e+00
1.616789e-04 1.133404e-05 2.374979e-01 1.225000e+00 0.000000e+00 0.000000e+00
1.853031e-04 1.236565e-05 2.374979e-01 1.275000e+00 0.000000e+00 0.000000e+00
1.858455e-04 1.271809e-05 2.374979e-01 1.325000e+00 0.000000e+00 0.000000e+00
1.882945e-04 1.206668e-05 2.374979e-01 1.375000e+00 0.000000e+00 0.000000e+00
1.964571e-04 1.242429e-05 2.374979e-01 1.425000e+00 0.000000e+00 0.000000e+00
2.316166e-04 1.456227e-05 2.374979e-01 1.475000e+00 0.000000e+00 0.000000e+00
2.968373e-04 1.602984e-05 2.374979e-01 1.525000e+00 0.000000e+00 0.000000e+00
3.092593e-04 1.550922e-05 2.374979e-01 1.575000e+00 0.000000e+00 0.000000e+00
3.778942e-04 1.782380e-05 2.374979e-01 1.625000e+00 0.000000e+00 0.000000e+00
3.962865e-04 1.744171e-05 2.374979e-01 1.675000e+00 0.000000e+00 0.000000e+00
4.213041e-04 1.906972e-05 2.374979e-01 1.725000e+00 0.000000e+00 0.000000e+00
5.195742e-04 2.013034e-05 2.374979e-01 1.775000e+00 0.000000e+00 0.000000e+00
6.597901e-04 2.337578e-05 2.374979e-01 1.825000e+00 0.000000e+00 0.000000e+00
7.555660e-04 2.475342e-05 2.374979e-01 1.875000e+00 0.000000e+00 0.000000e+00
9.287488e-04 2.715110e-05 2.374979e-01 1.925000e+00 0.000000e+00 0.000000e+00
1.258718e-03 3.164645e-05 2.374979e-01 1.975000e+00 0.000000e+00 0.000000e+00
1.941350e-03 3.810857e-05 2.374979e-01 2.025000e+00 0.000000e+00 0.000000e+00
3.082698e-03 4.840614e-05 2.374979e-01 2.075000e+00 0.000000e+00 0.000000e+00
4.404711e-03 5.859836e-05 2.374979e-01 2.125000e+00 0.000000e+00 0.000000e+00
5.036847e-03 6.314509e-05 2.374979e-01 2.175000e+00 0.000000e+00 0.000000e+00
4.471350e-03 5.976950e-05 2.374979e-01 2.225000e+00 0.000000e+00 0.000000e+00
3.295357e-03 5.193825e-05 2.374979e-01 2.275000e+00 0.000000e+00 0.000000e+00
2.093850e-03 4.216784e-05 2.374979e-01 2.325000e+00 0.000000e+00 0.000000e+00
1.273695e-03 3.471758e-05 2.374979e-01 2.375000e+00 0.000000e+00 0.000000e+00
8.291893e-04 2.898417e-05 2.374979e-01 2.425000e+00 0.000000e+00 0.000000e+00
5.484774e-04 2.512849e-05 2.374979e-01 2.475000e+00 0.000000e+00 0.000000e+00
3.867874e-04 2.335074e-05 2.374979e-01 2.525000e+00 0.000000e+00 0.000000e+00
2.726982e-04 1.990552e-05 2.374979e-01 2.575000e+00 0.000000e+00 0.000000e+00
2.165982e-04 1.979558e-05 2.374979e-01 2.625000e+00 0.000000e+00 0.000000e+00
2.427223e-04 2.267904e-05 2.374979e-01 2.675000e+00 0.000000e+00 0.000000e+00
2.169252e-04 1.974045e-05 2.374979e-01 2.725000e+00 0.000000e+00 0.000000e+00
2.096188e-04 2.110560e-05 2.374979e-01 2.775000e+00 0.000000e+00 0.000000e+00
1.508068e-04 1.857867e-05 2.374979e-01 2.825000e+00 0.000000e+00 0.000000e+00
1.493008e-04 2.004487e-05 2.374979e-01 2.875000e+00 0.000000e+00 0.000000e+00
1.832602e-04 2.074625e-05 2.374979e-01 2.925000e+00 0.000000e+00 0.000000e+00
1.247667e-04 2.151981e-05 2.374979e-01 2.975000e+00 0.000000e+00 0.000000e+00
1.305809e-04 1.940745e-05 2.374979e-01 3.025000e+00 0.000000e+00 0.000000e+00
1.451433e-04 2.298338e-05 2.374979e-01 3.075000e+00 0.000000e+00 0.000000e+00
1.383980e-04 2.155240e-05 2.374979e-01 3.125000e+00 0.000000e+00 0.000000e+00
1.136096e-04 2.375879e-05 2.374979e-01 3.175000e+00 0.000000e+00 0.000000e+00
1.096367e-04 2.304919e-05 2.374979e-01 3.225000e+00 0.000000e+00 0.000000e+00
9.369703e-05 2.367622e-05 2.374979e-01 3.275000e+00 0.000000e+00 0.000000e+00
1.495193e-04 2.671608e-05 2.374979e-01 3.325000e+00 0.000000e+00 0.000000e+00
1.192672e-04 2.644183e-05 2.374979e-01 3.375000e+00 0.000000e+00 0.000000e+00
1.019749e-04 2.587723e-05 2.374979e-01 3.425000e+00 0.000000e+00 0.000000e+00
1.343745e-04 2.972188e-05 2.374979e-01 3.475000e+00 0.000000e+00 0.000000e+00
1.555557e-04 2.994976e-05 2.374979e-01 3.525000e+00 0.000000e+00 0.000000e+00
1.442138e-04 3.222996e-05 2.374979e-01 3.575000e+00 0.000000e+00 0.000000e+00
2.719649e-04 3.255710e-05 2.374979e-01 3.625000e+00 0.000000e+00 0.000000e+00
2.871791e-04 3.794926e-05 2.374979e-01 3.675000e+00 0.000000e+00 0.000000e+00
2.164800e-04 3.611844e-05 2.374979e-01 3.725000e+00 0.000000e+00 0.000000e+00
2.566908e-04 3.933298e-05 2.374979e-01 3.775000e+00 0.000000e+00 0.000000e+00
1.475158e-04 3.935946e-05 2.374979e-01 3.825000e+00 0.000000e+00 0.000000e+00
1.331004e-04 3.988346e-05 2.374979e-01 3.875000e+00 0.000000e+00 0.000000e+00
1.481150e-05 4.310684e-05 2.374979e-01 3.925000e+00 0.000000e+00 0.000000e+00
8.569536e-05 4.720082e-05 2.374979e-01 3.975000e+00 0.000000e+00 0.000000e+00
5.023005e-02 1.983356e-04 2.624978e-01 2.500000e-02 0.000000e+00 0.000000e+00
5.174871e-02 1.871347e-04 2.624978e-01 7.500000e-02 0.000000e+00 0.000000e+00
2.867065e-02 1.328260e-04 2.624978e-01 1.250000e-01 0.000000e+00 0.000000e+00
1.039680e-02 7.595582e-05 2.624978e-01 1.750000e-01 0.000000e+00 0.000000e+00
4.813447e-03 5.471149e-05 2.624978e-01 2.250000e-01 0.000000e+00 0.000000e+00
2.798585e-03 4.259713e-05 2.624978e-01 2.750000e-01 0.000000e+00 0.000000e+00
1.440752e-03 3.042642e-05 2.624978e-01 3.250000e-01 0.000000e+00 0.000000e+00
7.707910e-04 2.258788e-05 2.624978e-01 3.750000e-01 0.000000e+00 0.000000e+00
5.437585e-04 1.998115e-05 2.624978e-01 4.250000e-01 0.000000e+00 0.000000e+00
3.981426e-04 1.763696e-05 2.624978e-01 4.750000e-01 0.000000e+00 0.000000e+00
2.900480e-04 1.511884e-05 2.624978e-01 5.250000e-01 0.000000e+00 0.000000e+00
1.973511e-04 1.256069e-05 2.624978e-01 5.750000e-01 0.000000e+00 0.000000e+00
1.846724e-04 1.261994e-05 2.624978e-01 6.250000e-01 0.000000e+00 0.000000e+00
1.476105e-04 1.187571e-05 2.624978e-01 6.750000e-01 0.000000e+00 0.000000e+00
1.358969e-04 1.113922e-05 2.624978e-01 7.250000e-01 0.000000e+00 0.000000e+00
1.243161e-04 1.134852e-05 2.624978e-01 7.750000e-01 0.000000e+00 0.000000e+00
1.166989e-04 1.139845e-05 2.624978e-01 8.250000e-01 0.000000e+00 0.000000e+00
1.373360e-04 1.185594e-05 2.624978e-01 8.750000e-01 0.000000e+00 0.000000e+00
1.229916e-04 1.153959e-05 2.624978e-01 9.250000e-01 0.000000e+00 0.000000e+00
1.149381e-04 1.115108e-05 2.624978e-01 9.750000e-01 0.000000e+00 0.000000e+00
1.184048e-04 1.041181e-05 2.624978e-01 1.025000e+00 0.000000e+00 0.000000e+00
1.222149e-04 1.035378e-05 2.624978e-01 1.075000e+00 0.000000e+00 0.000000e+00
1.137203e-04 9.469715e-06 2.624978e-01 1.125000e+00 0.000000e+00 0.000000e+00
1.532597e-04 1.203967e-05 2.624978e-01 1.175000e+00 0.000000e+00 0.000000e+00
1.469664e-04 1.092291e-05 2.624978e-01 1.225000e+00 0.000000e+00 0.000000e+00
1.857671e-04 1.205455e-05 2.624978e-01 1.275000e+00 0.000000e+00 0.000000e+00
2.036189e-04 1.339010e-05 2.624978e-01 1.325000e+00 0.000000e+00 0.000000e+00
2.017762e-04 1.291633e-05 2.624978e-01 1.375000e+00 0.000000e+00 0.000000e+00
2.266396e-04 1.506552e-05 2.624978e-01 1.425000e+00 0.000000e+00 0.000000e+00
2.328632e-04 1.456322e-05 2.624978e-01 1.475000e+00 0.000000e+00 0.000000e+00
2.797805e-04 1.532755e-05 2.624978e-01 1.525000e+00 0.000000e+00 0.000000e+00
3.241927e-04 1.587285e-05 2.624978e-01 1.575000e+00 0.000000e+00 0.000000e+00
3.519430e-04 1.621896e-05 2.624978e-01 1.625000e+00 0.000000e+00 0.000000e+00
3.838285e-04 1.779780e-05 2.624978e-01 1.675000e+00 0.000000e+00 0.000000e+00
4.256873e-04 1.898681e-05 2.624978e-01 1.725000e+00 0.000000e+00 0.000000e+00
5.035962e-04 2.042161e-05 2.624978e-01 1.775000e+00 0.000000e+00 0.000000e+00
6.188335e-04 2.202586e-05 2.624978e-01 1.825000e+00 0.000000e+00 0.000000e+00
7.195336e-04 2.385729e-05 2.624978e-01 1.875000e+00 0.000000e+00 0.000000e+00
8.289316e-04 2.481990e-05 2.624978e-01 1.925000e+00 0.000000e+00 0.000000e+00
1.126479e-03 2.964876e-05 2.624978e-01 1.975000e+00 0.000000e+00 0.000000e+00
1.713275e-03 3.594532e-05 2.624978e-01 2.025000e+00 0.000000e+00 0.000000e+00
2.619118e-03 4.467849e-05 2.624978e-01 2.075000e+00 0.000000e+00 0.000000e+00
3.766846e-03 5.442308e-05 2.624978e-01 2.125000e+00 0.000000e+00 0.000000e+00
4.694350e-03 6.124101e-05 2.624978e-01 2.175000e+00 0.000000e+00 0.000000e+00
4.597867e-03 6.121370e-05 2.624978e-01 2.225000e+00 0.000000e+00 0.000000e+00
3.679401e-03 5.498925e-05 2.624978e-01 2.275000e+00 0.000000e+00 0.000000e+00
2.513130e-03 4.635306e-05 2.624978e-01 2.325000e+00 0.000000e+00 0.000000e+00
1.486546e-03 3.670319e-05 2.624978e-01 2.375000e+00 0.000000e+00 0.000000e+00
9.431945e-04 2.957690e-05 2.624978e-01 2.425000e+00 0.000000e+00 0.000000e+00
6.259150e-04 2.572085e-05 2.624978e-01 2.475000e+00 0.000000e+00 0.000000e+00
4.368223e-04 2.434931e-05 2.624978e-01 2.525000e+00 0.000000e+00 0.000000e+00
2.813142e-04 2.210795e-05 2.624978e-01 2.575000e+00 0.000000e+00 0.000000e+00
2.763008e-04 2.267623e-05 2.624978e-01 2.625000e+00 0.000000e+00 0.000000e+00
2.582123e-04 2.226724e-05 2.624978e-01 2.675000e+00 0.000000e+00 0.000000e+00
1.903827e-04 1.938669e-05 2.624978e-01 2.725000e+00 0.000000e+00 0.000000e+00
1.579358e-04 2.083875e-05 2.624978e-01 2.775000e+00 0.000000e+00 0.000000e+00
1.473162e-04 1.995558e-05 2.624978e-01 2.825000e+00 0.000000e+00 0.000000e+00
1.562065e-04 2.171135e-05 2.624978e-01 2.875000e+00 0.000000e+00 0.000000e+00
1.716155e-04 2.086510e-05 2.624978e-01 2.925000e+00 0.000000e+00 0.000000e+00
